gdp_deflator,net_capital_export,average_provision_of_build_contract_moscow,deposits_rate,mortgage_growth,grp,grp_growth,income_per_cap,real_dispos_income_per_cap_growth,salary,salary_growth,retail_trade_turnover,retail_trade_turnover_per_cap,retail_trade_turnover_growth,labor_force,unemployment,employment,invest_fixed_capital_per_cap,invest_fixed_assets,profitable_enterpr_share,unprofitable_enterpr_share,share_own_revenues,overdue_wages_per_cap,fin_res_per_cap,marriages_per_1000_cap,divorce_rate,construction_value,invest_fixed_assets_phys,pop_natural_increase,pop_migration,pop_total_inc,childbirth,mortality,housing_fund_sqm,lodging_sqm_per_cap,water_pipes_share,baths_share,sewerage_share,gas_share,hot_water_share,electric_stove_share,heating_share,old_house_share,average_life_exp,infant_mortarity_per_1000_cap,perinatal_mort_per_1000_cap,incidence_population,rent_price_4+room_bus,rent_price_3room_bus,rent_price_2room_bus,rent_price_1room_bus,rent_price_3room_eco,rent_price_2room_eco,rent_price_1room_eco,load_of_teachers_preschool_per_teacher,child_on_acc_pre_school,load_of_teachers_school_per_teacher,students_state_oneshift,modern_education_share,old_education_build_share,provision_doctors,provision_nurse,load_on_doctors,power_clinics,hospital_beds_available_per_cap,hospital_bed_occupancy_per_year,provision_retail_space_sqm,provision_retail_space_modern_sqm,turnover_catering_per_cap,theaters_viewers_per_1000_cap,seats_theather_rfmin_per_100000_cap,museum_visitis_per_100_cap,bandwidth_sports,population_reg_sports_share,students_reg_sports_share,apartment_build,apartment_fund_sqm,timestamp,average_provision_of_build_contract,gdp_annual_growth,cpi,deposits_value,fixed_basket,micex,gdp_quart,mortgage_value,micex_cbi_tr,balance_trade_growth,balance_trade,ppi,usdrub,brent,deposits_growth,oil_urals,eurrub,gdp_annual,rts,gdp_quart_growth,micex_rgbi_tr,mortgage_rate
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,794.1347523231619,271.000052592359,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-11,5.98,0.035178674,393.0,15227268,15130.84,1301.31,15891.7,429229,241.38,27.9,16.954,462.1,32.4141,102.96,0.001131751,102.62,43.0386,66926.9,1263.66,0.7,133.02,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,793.995491609989,271.00005189208804,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-12,5.98,0.035178674,393.0,15227268,15130.84,1301.31,15891.7,429229,242.04,27.9,16.954,462.1,32.1998,103.49,0.001131751,102.62,42.952,66926.9,1263.66,0.7,133.02,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,793.905745234849,271.000052635658,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-13,5.98,0.035178674,393.0,15227268,15130.84,1281.89,15891.7,429229,233.47,27.9,16.954,462.1,31.9724,104.25,0.001131751,102.62,42.6065,66926.9,1261.63,0.7,133.97,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,793.815999062131,271.000053456141,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-14,5.98,0.035178674,393.0,15227268,15130.84,1299.61,15891.7,429229,233.08,27.9,16.954,462.1,31.7216,105.93,0.001131751,102.62,42.2519,66926.9,1293.88,0.7,135.57,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,793.7266291850281,271.000054946237,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-15,5.98,0.035178674,393.0,15227268,15130.84,1299.61,15891.7,429229,233.08,27.9,16.954,462.1,31.7216,105.93,0.001131751,102.62,42.2519,66926.9,1293.88,0.7,135.57,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,794.367340592022,271.000055383338,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-16,5.98,0.035178674,393.0,15227268,15130.84,1299.61,15891.7,429229,233.08,27.9,16.954,462.1,31.7216,105.93,0.001131751,102.62,42.2519,66926.9,1293.88,0.7,135.57,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,794.2713802311749,271.00005451791003,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-17,5.98,0.035178674,393.0,15227268,15130.84,1325.27,15891.7,429229,233.0,27.9,16.954,462.1,31.7465,105.47,0.001131751,102.62,42.3223,66926.9,1314.01,0.7,135.26,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,794.1356023597921,271.000053305085,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-18,5.98,0.035178674,393.0,15227268,15130.84,1335.14,15891.7,429229,232.93,27.9,16.954,462.1,31.99,106.02,0.001131751,102.62,42.8461,66926.9,1314.06,0.7,134.44,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,793.9963416466189,271.000052604815,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-19,5.98,0.035178674,393.0,15227268,15130.84,1323.57,15891.7,429229,233.04,27.9,16.954,462.1,32.248000000000005,106.12,0.001131751,102.62,43.2167,66926.9,1291.72,0.7,134.22,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,793.9065952714791,271.00005334838403,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-20,5.98,0.035178674,393.0,15227268,15130.84,1297.01,15891.7,429229,232.92,27.9,16.954,462.1,32.8488,102.15,0.001131751,102.62,43.4875,66926.9,1243.32,0.7,132.49,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,793.8168490987609,271.000054168867,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-21,5.98,0.035178674,393.0,15227268,15130.84,1298.89,15891.7,429229,232.96,27.9,16.954,462.1,32.825,100.91,0.001131751,102.62,43.1387,66926.9,1245.72,0.7,132.35,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,793.727479221658,271.000055658963,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-22,5.98,0.035178674,393.0,15227268,15130.84,1298.89,15891.7,429229,232.96,27.9,16.954,462.1,32.825,100.91,0.001131751,102.62,43.1387,66926.9,1245.72,0.7,132.35,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,794.368190628651,271.000056096064,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-23,5.98,0.035178674,393.0,15227268,15130.84,1298.89,15891.7,429229,232.96,27.9,16.954,462.1,32.825,100.91,0.001131751,102.62,43.1387,66926.9,1245.72,0.7,132.35,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,794.2722302678051,271.000055230636,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-24,5.98,0.035178674,393.0,15227268,15130.84,1290.26,15891.7,429229,232.8,27.9,16.954,462.1,32.9305,101.16,0.001131751,102.62,43.1235,66926.9,1233.04,0.7,129.9,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,794.136452396422,271.000054017811,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-25,5.98,0.035178674,393.0,15227268,15130.84,1297.59,15891.7,429229,233.12,27.9,16.954,462.1,32.8571,101.26,0.001131751,102.62,43.0593,66926.9,1243.2,0.7,130.51,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,793.9971916832479,271.000053317541,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-26,5.98,0.035178674,393.0,15227268,15130.84,1320.39,15891.7,429229,233.19,27.9,16.954,462.1,32.9538,101.66,0.001131751,102.62,42.8622,66926.9,1261.13,0.7,131.3,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,793.9074453081081,271.00005406111,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-27,5.98,0.035178674,393.0,15227268,15130.84,1313.23,15891.7,429229,233.27,27.9,16.954,462.1,32.7739,102.82,0.001131751,102.62,42.7412,66926.9,1262.77,0.7,132.81,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,793.8176991353901,271.00005488159303,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-28,5.98,0.035178674,393.0,15227268,15130.84,1330.46,15891.7,429229,233.59,27.9,16.954,462.1,32.8395,102.16,0.001131751,102.62,42.7158,66926.9,1275.44,0.7,133.47,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,793.7283292582871,271.00005637168897,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-29,5.98,0.035178674,393.0,15227268,15130.84,1330.46,15891.7,429229,233.59,27.9,16.954,462.1,32.8395,102.16,0.001131751,102.62,42.7158,66926.9,1275.44,0.7,133.47,12.7
108.29899999999999,-0.076730382,6.13,5.6,0.248844199,11814.8974,0.107625465,56458.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,152.76,94.53,70.28,52.62,46.56,41.09,32.23,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,794.3690406652811,271.00005680878996,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-06-30,5.98,0.035178674,393.0,15227268,15130.84,1330.46,15891.7,429229,233.59,27.9,16.954,462.1,32.8395,102.16,0.001131751,102.62,42.7158,66926.9,1275.44,0.7,133.47,12.7
108.29899999999999,0.08160386900000001,6.56,5.4,0.261923344,11814.8974,0.107625465,54012.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,144.03,88.67,71.88,51.01,48.08,41.42,32.55,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,794.273080304435,271.000055943362,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-07-01,6.01,0.035178674,394.7,15632019,15163.82,1336.17,17015.1,535188,233.59,5.1,16.104,464.0,32.9608,103.0,0.026580671,108.6204,43.0263,66926.9,1276.85,1.2,133.54,12.62
108.29899999999999,0.08160386900000001,6.56,5.4,0.261923344,11814.8974,0.107625465,54012.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,144.03,88.67,71.88,51.01,48.08,41.42,32.55,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,794.137302433052,271.000054730537,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-07-02,6.01,0.035178674,394.7,15632019,15163.82,1337.92,17015.1,535188,227.55,5.1,16.104,464.0,33.1044,104.0,0.026580671,108.6204,43.1028,66926.9,1274.07,1.2,134.28,12.62
108.29899999999999,0.08160386900000001,6.56,5.4,0.261923344,11814.8974,0.107625465,54012.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,144.03,88.67,71.88,51.01,48.08,41.42,32.55,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,793.998041719879,271.000054030267,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-07-03,6.01,0.035178674,394.7,15632019,15163.82,1333.35,17015.1,535188,228.94,5.1,16.104,464.0,33.1418,105.76,0.026580671,108.6204,43.1227,66926.9,1264.29,1.2,134.11,12.62
108.29899999999999,0.08160386900000001,6.56,5.4,0.261923344,11814.8974,0.107625465,54012.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,144.03,88.67,71.88,51.01,48.08,41.42,32.55,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,793.908295344738,271.000054773836,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-07-04,6.01,0.035178674,394.7,15632019,15163.82,1349.21,17015.1,535188,228.94,5.1,16.104,464.0,33.204,105.54,0.026580671,108.6204,42.9075,66926.9,1280.61,1.2,134.11,12.62
108.29899999999999,0.08160386900000001,6.56,5.4,0.261923344,11814.8974,0.107625465,54012.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,144.03,88.67,71.88,51.01,48.08,41.42,32.55,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,793.81854917202,271.000055594319,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-07-05,6.01,0.035178674,394.7,15632019,15163.82,1342.72,17015.1,535188,232.49,5.1,16.104,464.0,33.3168,107.72,0.026580671,108.6204,42.7563,66926.9,1268.59,1.2,133.82,12.62
108.29899999999999,0.08160386900000001,6.56,5.4,0.261923344,11814.8974,0.107625465,54012.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,144.03,88.67,71.88,51.01,48.08,41.42,32.55,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,793.729179294917,271.000057084415,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-07-06,6.01,0.035178674,394.7,15632019,15163.82,1342.72,17015.1,535188,233.46,5.1,16.104,464.0,33.3168,107.72,0.026580671,108.6204,42.7563,66926.9,1268.59,1.2,133.82,12.62
108.29899999999999,0.08160386900000001,6.56,5.4,0.261923344,11814.8974,0.107625465,54012.1,0.054000000000000006,55485.2,0.136283954,4016.9869,333.529,103.5,6879.314,0.017,0.718,117328.6496,1413.093702,0.685,0.315,0.9697937529999999,84183.0,198.0047076,8.0,3.8,674276.8,107.1,1.7,9.0,10.7,11.3,9.6,233.0,19.24347539,98.8,98.6,98.0,43.6,94.3,54.5,99.3,0.4,76.37,7.6,8.82,684.2,144.03,88.67,71.88,51.01,48.08,41.42,32.55,863.3947939,"3,013",1437.739554,100.0,"90,92","23,14",65.2,97.9,8846.956102,121.1,772.0,293.0,794.369890701911,271.000057521516,9350.0,627.0,0.43938999999999995,1440.0,329348.0,26.7,76.2,46352.0,226047.3,2013-07-07,6.01,0.035178674,394.7,15632019,15163.82,1342.72,17015.1,535188,233.46,5.1,16.104,464.0,33.3168,107.72,0.026580671,108.6204,42.7563,66926.9,1268.59,1.2,133.82,12.62
